MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalBath,TotalPorchSF,TotalSF,Age,RemodAfter,AgeRemod,AgeSold,AgeSoldBefore,Age_Garage,Age_Garage_Sold
20,RL,70.0,8521,Reg,Lvl,FR2,Gtl,Sawyer,Feedr,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,842,Unf,0,70,912,TA,912,0,912,0,0,1,0,3,TA,5,Typ,1,Fa,Detchd,1974.0,Unf,1,336,TA,TA,Y,0,0,0,0,0,MnPrv,No MiscFeature,5,2010,WD,Normal,125000,1.0,0,1824,43,0,43,0,43,36.0,36.0
120,RL,43.0,3182,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1357,1373,Ex,1555,0,1555,0,0,2,0,2,Gd,7,Typ,1,TA,Attchd,2005.0,Fin,2,430,TA,TA,Y,143,20,0,0,0,No Fence,No MiscFeature,5,2009,WD,Normal,192500,2.0,20,2928,5,1,4,1,4,5.0,4.0
20,RL,73.0,8760,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1959,1959,Hip,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1194,1194,TA,1194,0,1194,1,0,1,0,3,TA,6,Typ,0,No Fireplace,Attchd,1959.0,RFn,1,312,TA,TA,Y,0,0,120,0,0,No Fence,No MiscFeature,4,2010,WD,Normal,148000,2.0,120,2388,51,0,51,0,51,51.0,51.0
60,RL,150.0,15138,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1995,1996,Gable,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,689,Unf,0,773,1462,Ex,1490,1304,2794,1,0,2,1,4,Ex,9,Typ,1,TA,Attchd,1995.0,Fin,3,810,TA,TA,Y,0,146,202,0,0,No Fence,No MiscFeature,7,2009,WD,Normal,403000,3.5,348,4256,15,1,14,1,14,15.0,14.0
160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,5,1972,1972,Gable,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,483,483,TA,483,504,987,0,0,1,1,2,TA,5,Typ,1,Po,Attchd,1972.0,Unf,1,288,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,6,2006,WD,Normal,94500,1.5,0,1470,38,0,38,4,34,38.0,34.0
20,RL,75.0,10650,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1976,1976,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182,ALQ,712,0,894,TA,894,0,894,1,0,1,0,3,TA,5,Typ,0,No Fireplace,Attchd,1976.0,Unf,1,308,TA,TA,Y,365,0,0,0,0,MnPrv,No MiscFeature,2,2010,WD,Normal,128200,2.0,0,1788,34,0,34,0,34,34.0,34.0
60,RL,70.04995836802665,7851,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,625,Unf,0,235,860,Ex,860,1100,1960,1,0,2,1,4,Gd,8,Typ,2,TA,BuiltIn,2002.0,Fin,2,440,TA,TA,Y,288,48,0,0,0,No Fence,No MiscFeature,5,2010,WD,Normal,216500,3.5,48,2820,8,0,8,0,8,8.0,8.0
160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,TwnhsE,2Story,6,3,1971,1971,Gable,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,TA,TA,No,ALQ,358,Unf,0,125,483,TA,483,504,987,0,0,1,1,2,TA,5,Typ,0,No Fireplace,Detchd,1971.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,8,2008,WD,Normal,89500,1.5,0,1470,39,0,39,2,37,39.0,37.0
20,RL,65.0,8773,Reg,Lvl,FR2,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1390,1414,Ex,1414,0,1414,0,0,2,0,3,Gd,6,Typ,0,No Fireplace,Attchd,2004.0,RFn,2,494,TA,TA,Y,132,105,0,0,0,No Fence,No MiscFeature,5,2010,WD,Normal,185500,2.0,105,2828,6,0,6,0,6,6.0,6.0
60,RL,70.04995836802665,9453,IR1,Lvl,CulDSac,Gtl,SawyerW,RRNe,1Fam,2Story,7,7,1993,2003,Gable,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,402,Unf,0,594,996,Ex,1014,730,1744,0,0,2,1,3,Gd,7,Typ,0,No Fireplace,Attchd,1993.0,RFn,2,457,TA,TA,Y,370,70,0,238,0,No Fence,No MiscFeature,2,2010,WD,Normal,194500,2.5,308,2740,17,10,7,0,17,17.0,17.0
20,RL,93.0,12030,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1694,1694,Ex,1694,0,1694,0,0,2,0,3,Gd,7,Typ,0,No Fireplace,Attchd,2007.0,Fin,3,818,TA,TA,Y,168,228,0,0,0,No Fence,No MiscFeature,12,2007,New,Partial,318000,2.0,228,3388,3,0,3,3,0,3.0,0.0
50,RL,52.0,8741,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,94,Unf,0,641,735,TA,798,689,1487,0,0,1,1,3,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,1,220,TA,TA,Y,0,140,0,0,0,MnPrv,No MiscFeature,4,2010,WD,Normal,113000,1.5,140,2222,65,5,60,0,65,61.0,61.0
20,FV,75.0,9000,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078,Unf,0,488,1566,Ex,1566,0,1566,1,0,2,0,3,Gd,7,Typ,0,No Fireplace,Attchd,2008.0,RFn,2,750,TA,TA,Y,144,168,0,0,0,No Fence,No MiscFeature,4,2010,WD,Normal,262500,3.0,168,3132,2,0,2,0,2,2.0,2.0
30,RM,40.0,3880,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,9,1945,1997,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,329,Unf,0,357,686,Gd,866,0,866,0,0,1,0,2,Gd,4,Typ,0,No Fireplace,No Garage,1900.0,No Garage,0,0,No Garage,No Garage,Y,58,42,0,0,0,No Fence,No MiscFeature,8,2007,WD,Normal,110500,1.0,42,1552,65,52,13,3,62,110.0,107.0
50,RM,63.0,5000,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,5,4,1900,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,540,540,Gd,889,551,1440,0,0,1,0,3,TA,6,Typ,0,No Fireplace,Attchd,1940.0,Unf,1,352,Fa,TA,Y,0,0,77,0,0,No Fence,No MiscFeature,4,2006,WD,Normal,79000,1.0,77,1980,110,50,60,4,106,70.0,66.0
160,RL,75.0,10762,Reg,Lvl,Corner,Gtl,SawyerW,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,626,626,TA,626,591,1217,0,0,1,1,3,TA,6,Typ,1,TA,Attchd,1980.0,RFn,1,288,TA,TA,Y,0,28,0,0,0,No Fence,No MiscFeature,4,2009,WD,Normal,120000,1.5,28,1843,30,0,30,1,29,30.0,29.0
60,RL,70.04995836802665,8880,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,1994,2002,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695,Unf,0,253,948,Ex,1222,888,2110,1,0,2,1,3,Gd,8,Typ,2,Fa,Attchd,1994.0,RFn,2,463,TA,TA,Y,0,130,0,0,0,No Fence,No MiscFeature,5,2010,WD,Normal,205000,3.5,130,3058,16,8,8,0,16,16.0,16.0
20,RL,80.0,10400,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,7,5,1988,1988,Gable,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929,Unf,0,916,1845,Gd,1872,0,1872,0,1,2,0,3,TA,6,Typ,1,TA,Attchd,1988.0,Fin,2,604,TA,TA,Y,197,39,0,0,0,No Fence,No MiscFeature,6,2006,WD,Normal,241500,2.5,39,3717,22,0,22,4,18,22.0,18.0
190,RM,69.0,9142,Reg,Lvl,Inside,Gtl,OldTown,Norm,2fmCon,2Story,6,8,1910,1950,Gable,AsbShng,AsbShng,None,0.0,TA,Fa,Stone,Fa,TA,No,Unf,0,Unf,0,1020,1020,Gd,908,1020,1928,0,0,2,0,4,Fa,9,Typ,0,No Fireplace,Detchd,1910.0,Unf,1,440,Po,Po,Y,0,60,112,0,0,No Fence,No MiscFeature,4,2006,WD,Normal,137000,2.0,172,2948,100,40,60,4,96,100.0,96.0
20,RL,75.0,11310,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1954,1954,Hip,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1367,1367,Ex,1375,0,1375,0,0,1,0,2,TA,5,Typ,1,TA,Attchd,1954.0,Unf,2,451,TA,TA,Y,0,30,0,0,0,No Fence,No MiscFeature,6,2006,WD,Normal,140000,1.0,30,2742,56,0,56,4,52,56.0,52.0
60,RL,72.0,11317,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,Ex,840,828,1668,0,0,2,1,3,Gd,8,Typ,0,No Fireplace,Attchd,2003.0,RFn,2,500,TA,TA,Y,144,68,0,0,0,No Fence,No MiscFeature,9,2007,WD,Normal,180000,2.5,68,2508,7,0,7,3,4,7.0,4.0
50,RL,70.04995836802665,45000,IR2,Low,CulDSac,Sev,ClearCr,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,697,Unf,0,747,1444,Gd,1444,700,2144,0,1,2,0,4,Gd,7,Typ,2,TA,Attchd,1958.0,Fin,2,389,TA,TA,Y,0,98,0,0,0,No Fence,Shed,6,2007,WD,Normal,277000,2.5,98,3588,52,48,4,3,49,52.0,49.0
30,RL,55.0,5350,IR1,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1Story,3,2,1940,1966,Gable,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0,Unf,0,728,728,Ex,1306,0,1306,0,0,1,0,3,Fa,6,Mod,0,No Fireplace,No Garage,1900.0,No Garage,0,0,No Garage,No Garage,Y,263,0,0,0,0,GdWo,Shed,5,2010,WD,Normal,76500,1.0,0,2034,70,26,44,0,70,110.0,110.0
120,RM,44.0,4750,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573,Unf,0,0,1573,Ex,1625,0,1625,1,1,2,0,2,Gd,5,Typ,1,Gd,Attchd,2006.0,Fin,2,538,TA,TA,Y,123,0,0,0,153,No Fence,No MiscFeature,12,2007,WD,Family,235000,3.5,153,3198,4,1,3,3,1,4.0,1.0
60,RL,65.0,8366,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,Ex,798,842,1640,0,0,2,1,3,Gd,6,Typ,0,No Fireplace,Attchd,2004.0,RFn,2,520,TA,TA,Y,138,45,0,0,0,No Fence,No MiscFeature,12,2008,WD,Normal,173000,2.5,45,2438,6,0,6,2,4,6.0,4.0
80,RL,85.0,9350,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,7,1964,1991,Hip,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,270,ALQ,580,452,1302,Ex,1302,0,1302,0,1,2,0,3,Gd,7,Min1,0,No Fireplace,Attchd,1964.0,RFn,1,309,TA,TA,Y,333,0,0,0,0,MnPrv,No MiscFeature,10,2007,CWD,Normal,158000,2.5,0,2604,46,27,19,3,43,46.0,43.0
20,RL,70.0,8400,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1957,1957,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,922,Unf,0,392,1314,TA,1314,0,1314,1,0,1,0,3,TA,5,Typ,0,No Fireplace,Attchd,1957.0,RFn,1,294,TA,TA,Y,250,0,0,0,0,No Fence,No MiscFeature,6,2010,WD,Normal,145000,2.0,0,2628,53,0,53,0,53,53.0,53.0
60,RL,66.0,8738,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,975,975,Ex,1005,1286,2291,0,0,2,1,4,Gd,8,Typ,1,TA,BuiltIn,1999.0,Fin,2,429,TA,TA,Y,192,0,0,0,0,No Fence,No MiscFeature,2,2006,WD,Normal,230000,2.5,0,3266,11,0,11,4,7,11.0,7.0
60,FV,64.0,8791,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,6,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,503,Unf,0,361,864,Ex,864,864,1728,0,0,2,1,3,Gd,7,Typ,0,No Fireplace,Attchd,2003.0,RFn,2,673,TA,TA,Y,216,56,0,0,0,No Fence,No MiscFeature,5,2008,WD,Normal,207500,2.5,56,2592,7,0,7,2,5,7.0,5.0
20,RL,68.0,8814,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Stone,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,1334,Unf,0,270,1604,Ex,1604,0,1604,1,0,2,1,3,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,660,TA,TA,Y,123,110,0,0,0,No Fence,No MiscFeature,3,2009,WD,Abnorml,220000,3.5,110,3208,4,0,4,1,3,4.0,3.0
60,RL,80.0,12435,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361,Unf,0,602,963,Ex,963,829,1792,0,0,2,1,3,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,2,564,TA,TA,Y,0,96,0,245,0,No Fence,No MiscFeature,5,2008,WD,Normal,231500,2.5,341,2755,9,0,9,2,7,9.0,7.0
20,RM,70.0,12702,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,5,1956,1956,Gable,BrkFace,BrkFace,None,0.0,TA,TA,PConc,No Basement,No Basement,No Basement,No Basement,0,No Basement,0,0,0,Gd,882,0,882,0,0,1,0,2,TA,4,Typ,0,No Fireplace,Detchd,1956.0,Unf,1,308,TA,TA,Y,0,45,0,0,0,No Fence,No MiscFeature,12,2008,WD,Normal,97000,1.0,45,882,54,0,54,2,52,54.0,52.0
80,RL,120.0,19296,Reg,Lvl,Corner,Gtl,NAmes,Artery,1Fam,SLvl,6,5,1962,1962,Gable,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,672,ALQ,690,0,1362,TA,1382,0,1382,1,0,1,0,3,TA,6,Typ,1,TA,Attchd,1991.0,Unf,2,884,TA,TA,Y,0,0,252,0,0,GdWo,No MiscFeature,5,2009,WD,Normal,176000,2.0,252,2744,48,0,48,1,47,19.0,18.0
60,RL,69.0,9588,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,2007,2007,Gable,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1482,1482,Ex,1482,1092,2574,0,0,2,1,3,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3,868,TA,TA,Y,0,148,0,0,0,No Fence,No MiscFeature,11,2007,New,Partial,276000,2.5,148,4056,3,0,3,3,0,3.0,0.0
80,RL,88.0,8471,IR1,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,SLvl,6,7,1977,1995,Gable,HdBoard,Plywood,BrkFace,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,506,Unf,0,0,506,TA,1212,0,1212,1,0,1,0,3,TA,6,Typ,1,TA,Attchd,1978.0,Unf,2,492,TA,TA,Y,292,12,0,0,0,GdWo,No MiscFeature,7,2006,WD,Normal,151000,2.0,12,1718,33,18,15,4,29,32.0,28.0
50,RM,50.0,5500,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,234,ALQ,692,0,926,TA,926,0,1316,1,0,1,0,3,TA,6,Typ,0,No Fireplace,Detchd,1974.0,Unf,2,484,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,4,2010,WD,Normal,130000,2.0,0,1852,81,72,9,0,81,36.0,36.0
30,RM,30.0,5232,IR3,Bnk,Inside,Gtl,OldTown,Artery,1Fam,1Story,5,5,1925,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,680,680,Gd,764,0,764,0,0,1,0,2,TA,4,Typ,0,No Fireplace,Detchd,1965.0,Unf,2,504,TA,TA,N,0,0,0,0,0,No Fence,No MiscFeature,6,2008,WD,Normal,73000,1.0,0,1444,85,79,6,2,83,45.0,43.0
20,RL,78.0,12090,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1981,1981,Gable,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,588,LwQ,228,606,1422,TA,1422,0,1422,0,0,2,0,3,Gd,7,Typ,1,TA,Attchd,1981.0,Fin,2,576,TA,TA,Y,276,0,0,0,0,GdPrv,No MiscFeature,6,2008,WD,Normal,175500,2.0,0,2844,29,0,29,2,27,29.0,27.0
60,RL,70.0,11207,IR1,HLS,FR2,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1997,1997,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714,Unf,0,88,802,Gd,802,709,1511,1,0,2,1,3,TA,8,Typ,1,TA,Attchd,1997.0,Fin,2,413,TA,TA,Y,95,75,0,0,0,No Fence,No MiscFeature,6,2006,WD,Normal,185000,3.5,75,2313,13,0,13,4,9,13.0,9.0
75,RL,60.0,8400,Reg,Bnk,Inside,Mod,SWISU,Norm,1Fam,2Story,5,8,1939,1997,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,378,Unf,0,342,720,Ex,1052,720,2192,0,0,2,1,4,Gd,8,Typ,1,Gd,Detchd,1939.0,Unf,1,240,TA,TA,Y,262,24,0,0,0,No Fence,No MiscFeature,7,2008,WD,Normal,179500,2.5,24,2492,71,58,13,2,69,71.0,69.0
30,RM,71.0,6900,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,5,6,1940,1955,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Rec,125,212,740,Ex,778,0,778,0,0,1,0,2,TA,4,Typ,1,Gd,Detchd,1966.0,Fin,1,924,Gd,Ex,Y,0,25,0,0,0,No Fence,No MiscFeature,2,2008,WD,Normal,120500,1.0,25,1518,70,15,55,2,68,44.0,42.0
20,RL,70.04995836802665,7917,IR1,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,6,7,1976,1976,Hip,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,751,Unf,0,392,1143,TA,1113,0,1113,1,0,1,1,3,TA,6,Typ,1,Fa,Attchd,1987.0,RFn,1,504,TA,Gd,Y,370,30,0,0,0,GdPrv,No MiscFeature,5,2007,WD,Normal,148000,2.5,30,2256,34,0,34,3,31,23.0,20.0
60,FV,84.0,10728,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1095,1095,Gd,1095,844,1939,0,0,2,1,3,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3,1053,TA,TA,Y,192,51,0,0,0,No Fence,No MiscFeature,8,2006,New,Partial,266000,2.5,51,3034,4,0,4,4,0,4.0,0.0
20,RL,73.0,39104,IR1,Low,CulDSac,Sev,ClearCr,Norm,1Fam,1Story,7,7,1954,2005,Flat,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226,GLQ,1063,96,1385,Ex,1363,0,1363,1,0,1,0,2,TA,5,Mod,2,TA,Attchd,1954.0,Unf,2,439,TA,TA,Y,81,0,0,0,0,No Fence,No MiscFeature,4,2008,WD,Normal,241500,2.0,0,2748,56,51,5,2,54,56.0,54.0
60,RL,92.0,11764,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,8,7,1999,2007,Gable,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524,Unf,0,628,1152,Ex,1164,1106,2270,0,0,2,1,4,Gd,9,Typ,1,Gd,Attchd,1999.0,Fin,3,671,TA,TA,Y,132,57,0,0,0,No Fence,No MiscFeature,4,2010,WD,Normal,290000,2.5,57,3422,11,8,3,0,11,11.0,11.0
20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,6,1958,1988,Hip,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,620,LwQ,620,0,1240,Gd,1632,0,1632,1,0,2,0,3,TA,6,Min1,1,Gd,Attchd,1958.0,RFn,1,338,TA,TA,Y,289,0,0,0,0,MnPrv,No MiscFeature,4,2009,WD,Normal,139000,3.0,0,2872,52,30,22,1,51,52.0,51.0
20,RL,76.0,8314,Reg,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,1Story,5,7,1982,1982,Gable,HdBoard,ImStucc,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,546,Unf,0,270,816,TA,816,0,816,0,0,1,0,2,TA,5,Typ,0,No Fireplace,Attchd,1982.0,Unf,1,264,TA,TA,Y,168,0,0,0,0,No Fence,No MiscFeature,6,2007,WD,Normal,124500,1.0,0,1632,28,0,28,3,25,28.0,25.0
50,RL,55.0,7264,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,7,7,1925,2007,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,952,952,Gd,952,596,1548,0,0,2,1,3,Ex,5,Typ,0,No Fireplace,Detchd,1978.0,Unf,2,672,TA,TA,Y,74,0,0,0,144,No Fence,No MiscFeature,10,2009,WD,Normal,205000,2.5,144,2500,85,82,3,1,84,32.0,31.0
20,RL,129.0,9196,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1560,1560,Ex,1560,0,1560,0,0,2,0,3,Gd,7,Typ,0,No Fireplace,Attchd,2003.0,Fin,2,573,TA,TA,Y,100,150,0,0,0,No Fence,No MiscFeature,4,2010,WD,Normal,201000,2.0,150,3120,7,0,7,0,7,7.0,7.0
20,RL,140.0,19138,Reg,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,1Story,4,5,1951,1951,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,120,Unf,0,744,864,Ex,864,0,864,0,0,1,0,2,TA,4,Typ,0,No Fireplace,Detchd,1951.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,No Fence,No MiscFeature,6,2010,WD,Normal,141000,1.0,0,1728,59,0,59,0,59,59.0,59.0
20,RL,107.0,14450,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Gable,CemntBd,CmentBd,BrkFace,315.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,2121,2121,Ex,2121,0,2121,0,0,2,1,3,Ex,8,Typ,1,Ex,Attchd,2007.0,Fin,3,732,TA,TA,Y,124,98,0,0,142,No Fence,No MiscFeature,5,2007,New,Partial,415298,2.5,240,4242,4,1,3,3,1,3.0,0.0
60,RL,83.0,10005,Reg,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,2Story,7,5,1977,1977,Hip,Plywood,Plywood,BrkFace,299.0,TA,TA,CBlock,Gd,TA,No,BLQ,392,Unf,0,768,1160,Ex,1156,866,2022,0,0,2,1,4,TA,8,Typ,1,TA,Attchd,1977.0,Fin,2,505,TA,TA,Y,288,117,0,0,0,No Fence,No MiscFeature,3,2008,WD,Normal,192000,2.5,117,3182,33,0,33,2,31,33.0,31.0
60,RL,82.0,11287,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,6,1989,1989,Gable,Plywood,Plywood,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,421,Unf,0,386,807,Gd,1175,807,1982,0,0,2,1,3,Gd,7,Typ,1,TA,Attchd,1989.0,Fin,2,575,TA,TA,Y,0,84,0,196,0,No Fence,No MiscFeature,1,2007,WD,Normal,228500,2.5,280,2789,21,0,21,3,18,21.0,18.0
